true_label,BLL,FSRQ
FSRQ,0.17501819133758545,0.8249818086624146
BLL,0.9963143679779023,0.003685632022097707
FSRQ,0.026714205741882324,0.9732857942581177
BLL,0.39558398723602295,0.604416012763977
BLL,0.9869649047031999,0.013035095296800137
BLL,0.6177706718444824,0.3822293281555176
FSRQ,0.2850281000137329,0.7149718999862671
BLL,0.9627029336988926,0.03729706630110741
BLL,0.9527777954936028,0.04722220450639725
BLL,0.3713953495025635,0.6286046504974365
FSRQ,0.05647289752960205,0.943527102470398
FSRQ,0.12010550498962402,0.879894495010376
FSRQ,0.32894057035446167,0.6710594296455383
BLL,0.9615849480032921,0.038415051996707916
BLL,0.9601134993135929,0.03988650068640709
FSRQ,0.10435473918914795,0.895645260810852
BLL,0.994652773719281,0.005347226280719042
BLL,0.954422976821661,0.045577023178339005
FSRQ,0.05021411180496216,0.9497858881950378
FSRQ,0.07195335626602173,0.9280466437339783
FSRQ,0.07550078630447388,0.9244992136955261
BLL,0.9729611724615097,0.027038827538490295
FSRQ,0.20776522159576416,0.7922347784042358
FSRQ,0.23155927658081055,0.7684407234191895
BLL,0.846464216709137,0.15353578329086304
BLL,0.6963492333889008,0.30365076661109924
BLL,0.8702315390110016,0.1297684609889984
FSRQ,0.20633560419082642,0.7936643958091736
BLL,0.9861294785514474,0.013870521448552608
BLL,0.8306685090065002,0.16933149099349976
BLL,0.802085816860199,0.19791418313980103
BLL,0.9961965680122375,0.003803431987762451
BLL,0.8424988090991974,0.1575011909008026
BLL,0.8333038687705994,0.16669613122940063
BLL,0.9683728218078613,0.03162717819213867
BLL,0.9970486504025757,0.0029513495974242687
BLL,0.9570631645619869,0.04293683543801308
BLL,0.47912198305130005,0.5208780169487
BLL,0.9653912931680679,0.03460870683193207
BLL,0.9981817669468,0.0018182330531999469
BLL,0.8486270010471344,0.1513729989528656
BLL,0.455302357673645,0.544697642326355
BLL,0.8894970268011093,0.11050297319889069
FSRQ,0.1091567873954773,0.8908432126045227
BLL,0.8958678916096687,0.10413210839033127
BLL,0.9896251186728477,0.010374881327152252
FSRQ,0.01633608341217041,0.9836639165878296
BLL,0.9541925862431526,0.04580741375684738
FSRQ,0.0804290771484375,0.9195709228515625
BLL,0.9954379699192941,0.004562030080705881
FSRQ,0.4391712546348572,0.5608287453651428
FSRQ,0.6181668639183044,0.38183313608169556
BLL,0.5564115941524506,0.44358840584754944
BLL,0.9734283797442913,0.026571620255708694
BLL,0.9960112147964537,0.003988785203546286
FSRQ,0.3483484983444214,0.6516515016555786
BLL,0.9705813508480787,0.029418649151921272
FSRQ,0.14071565866470337,0.8592843413352966
BLL,0.9606522358953953,0.03934776410460472
BLL,0.9902205532416701,0.009779446758329868
BLL,0.8866958469152451,0.11330415308475494
FSRQ,0.7811238765716553,0.21887612342834473
BLL,0.7806026339530945,0.21939736604690552
BLL,0.9344502091407776,0.06554979085922241
BLL,0.9981671172427014,0.0018328827572986484
FSRQ,0.0954771637916565,0.9045228362083435
FSRQ,0.17520880699157715,0.8247911930084229
BLL,0.8907442688941956,0.10925573110580444
BLL,0.957836676388979,0.04216332361102104
FSRQ,0.1714295744895935,0.8285704255104065
BLL,0.9770828578621149,0.022917142137885094
BLL,0.6652949154376984,0.33470508456230164
FSRQ,0.15318363904953003,0.84681636095047
BLL,0.9866482699289918,0.013351730071008205
BLL,0.9616117924451828,0.0383882075548172
BLL,0.958690695464611,0.04130930453538895
BLL,0.2531197667121887,0.7468802332878113
BLL,0.9836469609290361,0.01635303907096386
FSRQ,0.11457288265228271,0.8854271173477173
FSRQ,0.7243243455886841,0.2756756544113159
BLL,0.21995097398757935,0.7800490260124207
FSRQ,0.23294955492019653,0.7670504450798035
BLL,0.9951647059060633,0.004835294093936682
FSRQ,0.12098580598831177,0.8790141940116882
FSRQ,0.5734696984291077,0.42653030157089233
BLL,0.9831261970102787,0.016873802989721298
BLL,0.7729986011981964,0.2270013988018036
FSRQ,0.14747023582458496,0.852529764175415
FSRQ,0.49600374698638916,0.5039962530136108
BLL,0.9755941852927208,0.024405814707279205
FSRQ,0.3296511173248291,0.6703488826751709
BLL,0.5239329040050507,0.47606709599494934
BLL,0.9685395807027817,0.03146041929721832
BLL,0.9717609081417322,0.028239091858267784
FSRQ,0.2117459774017334,0.7882540225982666
BLL,0.9997294684872031,0.0002705315127968788
FSRQ,0.11114990711212158,0.8888500928878784
BLL,0.6428946256637573,0.3571053743362427
FSRQ,0.33100664615631104,0.668993353843689
BLL,0.9083966910839081,0.09160330891609192
FSRQ,0.673294335603714,0.326705664396286
BLL,0.9903350975364447,0.009664902463555336
FSRQ,0.38455498218536377,0.6154450178146362
FSRQ,0.03248250484466553,0.9675174951553345
FSRQ,0.21126043796539307,0.7887395620346069
BLL,0.9605252370238304,0.039474762976169586
BLL,0.995422306470573,0.0045776935294270515
BLL,0.3211956024169922,0.6788043975830078
FSRQ,0.2523761987686157,0.7476238012313843
BLL,0.5037584602832794,0.4962415397167206
BLL,0.9467976875603199,0.0532023124396801
BLL,0.7012795805931091,0.29872041940689087
FSRQ,0.19515717029571533,0.8048428297042847
